"annotation_id","annotator","created_at","id","image","labels","lead_time","polygon","updated_at" 
1654,"1","2026-07-01T08:03:38.194086Z",1617,"/data/upload/8/94d33797-1f0ab1f5-f9d8-6a02-bd66-92d6176ed24a.jpg","[{""points"":[[19.106957424714434,99.84423676012462],[13.91484942886812,85.98130841121495],[7.684319833852545,58.56697819314641],[5.399792315680166,25.70093457943925],[4.361370716510903,1.557632398753894],[86.81204569055036,0.3115264797507788],[90.75804776739356,20.093457943925234],[88.26583592938732,51.557632398753896],[84.31983385254414,73.83177570093457],[74.97403946002078,94.85981308411215],[63.34371754932503,99.53271028037383]],""closed"":true,""labels"":[""Rib Tyre""],""original_width"":612,""original_height"":816}]",29.809,"[{""points"":[[19.106957424714434,99.84423676012462],[13.91484942886812,85.98130841121495],[7.684319833852545,58.56697819314641],[5.399792315680166,25.70093457943925],[4.361370716510903,1.557632398753894],[86.81204569055036,0.3115264797507788],[90.75804776739356,20.093457943925234],[88.26583592938732,51.557632398753896],[84.31983385254414,73.83177570093457],[74.97403946002078,94.85981308411215],[63.34371754932503,99.53271028037383]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T08:03:38.194086Z"
1617,"1","2026-07-01T06:56:37.898176Z",1618,"/data/upload/8/de7ef8d0-1f0b0cf5-ffda-631e-b20a-92d6176ed24a.jpg","[{""points"":[[0.6230529595015576,99.53271028037383],[-0.20768431983385255,91.27725856697819],[8.09968847352025,70.09345794392523],[22.01453790238837,45.95015576323988],[34.060228452751815,33.021806853582554],[42.575285565939765,28.66043613707165],[50.67497403946002,26.947040498442366],[65.6282450674974,24.610591900311526],[85.7736240913811,25.54517133956386],[80.5815160955348,32.86604361370716],[78.08930425752855,44.85981308411215],[72.89719626168224,67.7570093457944],[69.98961578400831,87.53894080996885],[69.36656282450674,98.75389408099689]],""closed"":true,""labels"":[""Rib Tyre""],""original_width"":612,""original_height"":816}]",25.227,"[{""points"":[[0.6230529595015576,99.53271028037383],[-0.20768431983385255,91.27725856697819],[8.09968847352025,70.09345794392523],[22.01453790238837,45.95015576323988],[34.060228452751815,33.021806853582554],[42.575285565939765,28.66043613707165],[50.67497403946002,26.947040498442366],[65.6282450674974,24.610591900311526],[85.7736240913811,25.54517133956386],[80.5815160955348,32.86604361370716],[78.08930425752855,44.85981308411215],[72.89719626168224,67.7570093457944],[69.98961578400831,87.53894080996885],[69.36656282450674,98.75389408099689]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:56:37.898176Z"
1618,"1","2026-07-01T06:57:03.756916Z",1619,"/data/upload/8/f4ab5296-1f0bef1a-78f8-6e6a-9acd-92d6176ed24a.jpg","[{""points"":[[0.4153686396677051,99.37694704049844],[0,78.66043613707166],[7.061266874350987,54.82866043613706],[15.36863966770509,35.66978193146417],[20.5607476635514,28.971962616822427],[29.698857736240914,27.41433021806853],[46.52128764278297,26.479750778816197],[64.797507788162,28.19314641744548],[69.98961578400831,29.595015576323984],[77.0508826583593,36.60436137071651],[84.52751817237798,47.0404984423676],[99.27310488058151,76.32398753894081],[99.68847352024922,99.06542056074767]],""closed"":true,""labels"":[""Rib Tyre""],""original_width"":612,""original_height"":816}]",25.194,"[{""points"":[[0.4153686396677051,99.37694704049844],[0,78.66043613707166],[7.061266874350987,54.82866043613706],[15.36863966770509,35.66978193146417],[20.5607476635514,28.971962616822427],[29.698857736240914,27.41433021806853],[46.52128764278297,26.479750778816197],[64.797507788162,28.19314641744548],[69.98961578400831,29.595015576323984],[77.0508826583593,36.60436137071651],[84.52751817237798,47.0404984423676],[99.27310488058151,76.32398753894081],[99.68847352024922,99.06542056074767]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:57:03.756916Z"
1619,"1","2026-07-01T06:57:24.857498Z",1620,"/data/upload/8/c3681e81-1f0bf8ee-0731-66f0-ac32-92d6176ed24a.jpg","[{""points"":[[0.6230529595015576,0.1557632398753894],[0.20768431983385255,98.75389408099689],[98.85773624091381,98.75389408099689],[99.68847352024922,30.99688473520249],[93.6656282450675,-0.1557632398753894]],""closed"":true,""labels"":[""Rib Tyre""],""original_width"":612,""original_height"":816}]",20.538,"[{""points"":[[0.6230529595015576,0.1557632398753894],[0.20768431983385255,98.75389408099689],[98.85773624091381,98.75389408099689],[99.68847352024922,30.99688473520249],[93.6656282450675,-0.1557632398753894]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:57:24.857498Z"
1620,"1","2026-07-01T06:58:05.653440Z",1621,"/data/upload/8/468af6cb-1f0c5d33-d2cd-6864-8d29-92d6176ed24a.jpg","[{""points"":[[23.05295950155763,99.37694704049844],[21.599169262720665,76.01246105919003],[17.445482866043612,49.22118380062305],[12.2533748701973,20.5607476635514],[6.853582554517133,0.9345794392523363],[59.813084112149525,0.778816199376947],[67.08203530633438,10.74766355140187],[73.5202492211838,23.67601246105919],[78.29698857736241,43.613707165109034],[79.95846313603323,60.90342679127726],[78.29698857736241,75.54517133956386],[75.59709241952233,87.38317757009347],[69.36656282450674,99.53271028037383]],""closed"":true,""labels"":[""Rib Tyre""],""original_width"":612,""original_height"":816}]",40.264,"[{""points"":[[23.05295950155763,99.37694704049844],[21.599169262720665,76.01246105919003],[17.445482866043612,49.22118380062305],[12.2533748701973,20.5607476635514],[6.853582554517133,0.9345794392523363],[59.813084112149525,0.778816199376947],[67.08203530633438,10.74766355140187],[73.5202492211838,23.67601246105919],[78.29698857736241,43.613707165109034],[79.95846313603323,60.90342679127726],[78.29698857736241,75.54517133956386],[75.59709241952233,87.38317757009347],[69.36656282450674,99.53271028037383]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:58:05.653440Z"
1621,"1","2026-07-01T06:58:30.293955Z",1622,"/data/upload/8/ab354a32-1f0c5d84-5294-6b56-9f8d-92d6176ed24a.jpg","[{""points"":[[75.80477673935619,94.0809968847352],[57.3208722741433,89.56386292834891],[41.53686396677051,82.08722741433021],[34.26791277258567,75.23364485981308],[28.037383177570092,61.059190031152646],[23.67601246105919,42.21183800623053],[24.091381100726895,24.299065420560748],[29.698857736240914,0.1557632398753894],[86.39667705088266,0.6230529595015576],[78.29698857736241,28.19314641744548],[73.31256490134996,53.73831775700935],[69.98961578400831,77.41433021806854],[71.02803738317756,85.35825545171339],[72.27414330218068,90.65420560747664]],""closed"":true,""labels"":[""Rib Tyre""],""original_width"":612,""original_height"":816}]",24.097,"[{""points"":[[75.80477673935619,94.0809968847352],[57.3208722741433,89.56386292834891],[41.53686396677051,82.08722741433021],[34.26791277258567,75.23364485981308],[28.037383177570092,61.059190031152646],[23.67601246105919,42.21183800623053],[24.091381100726895,24.299065420560748],[29.698857736240914,0.1557632398753894],[86.39667705088266,0.6230529595015576],[78.29698857736241,28.19314641744548],[73.31256490134996,53.73831775700935],[69.98961578400831,77.41433021806854],[71.02803738317756,85.35825545171339],[72.27414330218068,90.65420560747664]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:58:30.293955Z"
1622,"1","2026-07-01T06:58:56.008102Z",1623,"/data/upload/8/b24adb44-1f0d7125-b4ec-62e4-be2d-92d6176ed24a.jpg","[{""points"":[[29.698857736240914,99.68847352024922],[27.62201453790239,77.41433021806854],[25.960539979231566,50],[22.84527518172378,16.822429906542055],[20.976116303219104,0.778816199376947],[51.92107995846313,0.1557632398753894],[58.151609553478714,2.959501557632399],[62.51298026998961,9.501557632398754],[67.70508826583594,19.003115264797508],[71.85877466251299,32.86604361370716],[73.72793354101765,46.10591900311526],[75.59709241952233,63.39563862928349],[72.48182762201453,78.97196261682244],[67.91277258566979,90.03115264797508],[63.34371754932503,97.0404984423676],[58.151609553478714,99.68847352024922]],""closed"":true,""labels"":[""Rib Tyre""],""original_width"":612,""original_height"":816}]",25.199,"[{""points"":[[29.698857736240914,99.68847352024922],[27.62201453790239,77.41433021806854],[25.960539979231566,50],[22.84527518172378,16.822429906542055],[20.976116303219104,0.778816199376947],[51.92107995846313,0.1557632398753894],[58.151609553478714,2.959501557632399],[62.51298026998961,9.501557632398754],[67.70508826583594,19.003115264797508],[71.85877466251299,32.86604361370716],[73.72793354101765,46.10591900311526],[75.59709241952233,63.39563862928349],[72.48182762201453,78.97196261682244],[67.91277258566979,90.03115264797508],[63.34371754932503,97.0404984423676],[58.151609553478714,99.68847352024922]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:58:56.008102Z"
1623,"1","2026-07-01T06:59:24.091191Z",1624,"/data/upload/8/066c8451-1f0e5431-f0bc-6b9e-b7b5-92d6176ed24a.jpg","[{""points"":[[0.11682242990654204,90.18691588785047],[34.57943925233645,91.27725856697819],[62.032710280373834,91.58878504672897],[98.83177570093457,88.94080996884736],[99.53271028037383,1.0903426791277258],[21.378504672897197,0.6230529595015576],[9.813084112149532,6.230529595015576],[0,12.461059190031152]],""closed"":true,""labels"":[""Rib Tyre""],""original_width"":612,""original_height"":459}]",27.533,"[{""points"":[[0.11682242990654204,90.18691588785047],[34.57943925233645,91.27725856697819],[62.032710280373834,91.58878504672897],[98.83177570093457,88.94080996884736],[99.53271028037383,1.0903426791277258],[21.378504672897197,0.6230529595015576],[9.813084112149532,6.230529595015576],[0,12.461059190031152]],""closed"":true,""original_width"":612,""original_height"":459}]","2026-07-01T06:59:24.091191Z"
1624,"1","2026-07-01T06:59:44.662297Z",1625,"/data/upload/8/e131d5e3-1f0ef7cf-8e98-6e26-8211-92d6176ed24a.jpg","[{""points"":[[21.806853582554517,99.37694704049844],[21.806853582554517,71.33956386292834],[24.091381100726895,50.467289719626166],[28.037383177570092,35.202492211838006],[36.3447559709242,32.86604361370716],[51.505711318795434,30.8411214953271],[64.58982346832815,31.61993769470405],[70.40498442367601,33.64485981308411],[77.0508826583593,39.875389408099686],[84.52751817237798,50.62305295950156],[99.89615784008308,79.43925233644859],[99.27310488058151,99.22118380062305]],""closed"":true,""labels"":[""Rib Tyre""],""original_width"":612,""original_height"":816}]",20.027,"[{""points"":[[21.806853582554517,99.37694704049844],[21.806853582554517,71.33956386292834],[24.091381100726895,50.467289719626166],[28.037383177570092,35.202492211838006],[36.3447559709242,32.86604361370716],[51.505711318795434,30.8411214953271],[64.58982346832815,31.61993769470405],[70.40498442367601,33.64485981308411],[77.0508826583593,39.875389408099686],[84.52751817237798,50.62305295950156],[99.89615784008308,79.43925233644859],[99.27310488058151,99.22118380062305]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T06:59:44.662297Z"
1625,"1","2026-07-01T07:00:12.681129Z",1626,"/data/upload/8/10eb2179-1f0fd09e-81f6-6454-979b-92d6176ed24a.jpg","[{""points"":[[0.4153686396677051,99.37694704049844],[-0.20768431983385255,75.38940809968847],[12.876427829698859,46.26168224299065],[23.883696780893043,30.99688473520249],[31.983385254413292,24.610591900311526],[38.62928348909657,22.274143302180686],[59.813084112149525,20.093457943925234],[79.95846313603323,23.20872274143302],[84.73520249221184,27.570093457943923],[88.88888888888889,40.18691588785047],[93.04257528556595,55.9190031152648],[99.27310488058151,90.18691588785047],[99.06542056074767,98.4423676012461]],""closed"":true,""labels"":[""Rib Tyre""],""original_width"":612,""original_height"":816}]",27.475,"[{""points"":[[0.4153686396677051,99.37694704049844],[-0.20768431983385255,75.38940809968847],[12.876427829698859,46.26168224299065],[23.883696780893043,30.99688473520249],[31.983385254413292,24.610591900311526],[38.62928348909657,22.274143302180686],[59.813084112149525,20.093457943925234],[79.95846313603323,23.20872274143302],[84.73520249221184,27.570093457943923],[88.88888888888889,40.18691588785047],[93.04257528556595,55.9190031152648],[99.27310488058151,90.18691588785047],[99.06542056074767,98.4423676012461]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T07:00:12.681129Z"
1626,"1","2026-07-01T07:00:39.184239Z",1627,"/data/upload/8/e5586014-1f08a2a4-f15b-64e0-8b6d-0242ac110004.jpg","[{""points"":[[2.284527518172378,99.06542056074767],[7.684319833852545,78.03738317757009],[12.2533748701973,54.98442367601246],[18.483904465212877,19.314641744548286],[22.63759086188993,0.3115264797507788],[84.11214953271028,0.46728971962616817],[86.6043613707165,16.043613707165107],[85.15057113187953,33.95638629283489],[80.99688473520249,55.45171339563863],[74.55867082035307,73.05295950155764],[67.49740394600208,87.22741433021807],[56.074766355140184,99.22118380062305]],""closed"":true,""labels"":[""Rib Tyre""],""original_width"":612,""original_height"":816}]",25.989,"[{""points"":[[2.284527518172378,99.06542056074767],[7.684319833852545,78.03738317757009],[12.2533748701973,54.98442367601246],[18.483904465212877,19.314641744548286],[22.63759086188993,0.3115264797507788],[84.11214953271028,0.46728971962616817],[86.6043613707165,16.043613707165107],[85.15057113187953,33.95638629283489],[80.99688473520249,55.45171339563863],[74.55867082035307,73.05295950155764],[67.49740394600208,87.22741433021807],[56.074766355140184,99.22118380062305]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T07:00:39.184239Z"
1627,"1","2026-07-01T07:01:18.881589Z",1628,"/data/upload/8/a2e04502-1f08a2e0-7f70-6a42-8d06-0242ac110004.jpg","[{""points"":[[81.4122533748702,91.58878504672897],[77.466251298027,91.74454828660437],[49.428868120456904,83.8006230529595],[44.02907580477674,79.59501557632399],[40.7061266874351,73.83177570093457],[37.175493250259606,62.928348909657316],[37.175493250259606,42.05607476635514],[38.62928348909657,22.118380062305295],[44.85981308411215,0.46728971962616817],[99.89615784008308,0.46728971962616817],[98.0269989615784,19.314641744548286],[90.55036344755972,47.66355140186916],[84.52751817237798,69.78193146417445],[82.03530633437175,81.46417445482867],[80.78920041536864,86.91588785046729]],""closed"":true,""labels"":[""Rib Tyre""],""original_width"":612,""original_height"":816}]",39.129,"[{""points"":[[81.4122533748702,91.58878504672897],[77.466251298027,91.74454828660437],[49.428868120456904,83.8006230529595],[44.02907580477674,79.59501557632399],[40.7061266874351,73.83177570093457],[37.175493250259606,62.928348909657316],[37.175493250259606,42.05607476635514],[38.62928348909657,22.118380062305295],[44.85981308411215,0.46728971962616817],[99.89615784008308,0.46728971962616817],[98.0269989615784,19.314641744548286],[90.55036344755972,47.66355140186916],[84.52751817237798,69.78193146417445],[82.03530633437175,81.46417445482867],[80.78920041536864,86.91588785046729]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T07:01:18.881589Z"
1628,"1","2026-07-01T07:01:49.250204Z",1629,"/data/upload/8/85589f1a-1f08a159-8ff3-6e6a-b8f8-0242ac110004.jpg","[{""points"":[[0.5841121495327103,72.11838006230529],[26.285046728971963,71.18380062305296],[50,72.58566978193146],[76.16822429906543,74.76635514018692],[99.29906542056075,80.99688473520249],[99.53271028037383,33.8006230529595],[89.48598130841121,28.19314641744548],[77.33644859813083,23.364485981308412],[58.76168224299065,20.5607476635514],[42.757009345794394,19.781931464174455],[25.116822429906545,23.364485981308412],[11.565420560747663,29.906542056074763],[0.35046728971962615,39.875389408099686]],""closed"":true,""labels"":[""Rib Tyre""],""original_width"":612,""original_height"":459}]",29.851,"[{""points"":[[0.5841121495327103,72.11838006230529],[26.285046728971963,71.18380062305296],[50,72.58566978193146],[76.16822429906543,74.76635514018692],[99.29906542056075,80.99688473520249],[99.53271028037383,33.8006230529595],[89.48598130841121,28.19314641744548],[77.33644859813083,23.364485981308412],[58.76168224299065,20.5607476635514],[42.757009345794394,19.781931464174455],[25.116822429906545,23.364485981308412],[11.565420560747663,29.906542056074763],[0.35046728971962615,39.875389408099686]],""closed"":true,""original_width"":612,""original_height"":459}]","2026-07-01T07:01:49.250204Z"
1629,"1","2026-07-01T07:02:12.897603Z",1630,"/data/upload/8/63c7defa-1f08a205-d78e-6642-81fc-0242ac110004.jpg","[{""points"":[[80.16614745586709,99.06542056074767],[77.466251298027,86.13707165109035],[77.67393561786086,57.476635514018696],[81.61993769470405,19.158878504672895],[85.35825545171339,0.778816199376947],[26.791277258566975,0.3115264797507788],[22.22222222222222,21.962616822429908],[22.429906542056074,45.32710280373832],[25.752855659397717,64.33021806853583],[32.191069574247145,78.81619937694704],[39.875389408099686,87.85046728971963],[52.12876427829699,93.45794392523365],[74.97403946002078,99.84423676012462]],""closed"":true,""labels"":[""Rib Tyre""],""original_width"":612,""original_height"":816}]",23.125,"[{""points"":[[80.16614745586709,99.06542056074767],[77.466251298027,86.13707165109035],[77.67393561786086,57.476635514018696],[81.61993769470405,19.158878504672895],[85.35825545171339,0.778816199376947],[26.791277258566975,0.3115264797507788],[22.22222222222222,21.962616822429908],[22.429906542056074,45.32710280373832],[25.752855659397717,64.33021806853583],[32.191069574247145,78.81619937694704],[39.875389408099686,87.85046728971963],[52.12876427829699,93.45794392523365],[74.97403946002078,99.84423676012462]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T07:02:12.897603Z"
1630,"1","2026-07-01T07:02:34.066106Z",1631,"/data/upload/8/13ac7f8a-1f08a402-da7d-6b74-9e3d-0242ac110004.jpg","[{""points"":[[17.030114226375908,98.5981308411215],[14.330218068535824,76.63551401869158],[13.084112149532709,47.66355140186916],[11.630321910695743,18.69158878504673],[13.291796469366563,-0.1557632398753894],[87.43509865005193,0.46728971962616817],[87.64278296988577,23.83177570093458],[83.28141225337488,52.49221183800623],[75.18172377985462,76.16822429906543],[66.87435098650052,89.40809968847351],[61.47455867082036,94.0809968847352],[51.09034267912772,96.41744548286604],[25.960539979231566,98.75389408099689]],""closed"":true,""labels"":[""Rib Tyre""],""original_width"":612,""original_height"":816}]",20.589,"[{""points"":[[17.030114226375908,98.5981308411215],[14.330218068535824,76.63551401869158],[13.084112149532709,47.66355140186916],[11.630321910695743,18.69158878504673],[13.291796469366563,-0.1557632398753894],[87.43509865005193,0.46728971962616817],[87.64278296988577,23.83177570093458],[83.28141225337488,52.49221183800623],[75.18172377985462,76.16822429906543],[66.87435098650052,89.40809968847351],[61.47455867082036,94.0809968847352],[51.09034267912772,96.41744548286604],[25.960539979231566,98.75389408099689]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T07:02:34.066106Z"
1631,"1","2026-07-01T07:02:59.114399Z",1632,"/data/upload/8/8a201946-1f08adc1-e3b0-6174-bd88-0242ac110004.jpg","[{""points"":[[14.74558670820353,0.9345794392523363],[14.330218068535824,23.20872274143302],[18.483904465212877,49.68847352024922],[25.752855659397717,73.05295950155764],[36.3447559709242,90.65420560747664],[41.74454828660436,94.85981308411215],[51.09034267912772,96.41744548286604],[84.31983385254414,97.66355140186917],[87.22741433021807,94.2367601246106],[88.68120456905504,74.45482866043614],[87.43509865005193,40.03115264797508],[86.39667705088266,15.264797507788161],[85.15057113187953,0]],""closed"":true,""labels"":[""Rib Tyre""],""original_width"":612,""original_height"":816}]",24.446,"[{""points"":[[14.74558670820353,0.9345794392523363],[14.330218068535824,23.20872274143302],[18.483904465212877,49.68847352024922],[25.752855659397717,73.05295950155764],[36.3447559709242,90.65420560747664],[41.74454828660436,94.85981308411215],[51.09034267912772,96.41744548286604],[84.31983385254414,97.66355140186917],[87.22741433021807,94.2367601246106],[88.68120456905504,74.45482866043614],[87.43509865005193,40.03115264797508],[86.39667705088266,15.264797507788161],[85.15057113187953,0]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T07:02:59.114399Z"
1632,"1","2026-07-01T07:03:22.295799Z",1633,"/data/upload/8/53efef41-1f08ae6c-bbbf-64c0-a0a6-0242ac110004.jpg","[{""points"":[[0.46728971962616817,73.05295950155764],[28.154205607476634,69.78193146417445],[52.219626168224295,70.56074766355141],[66.7056074766355,72.11838006230529],[83.17757009345794,75.23364485981308],[99.41588785046729,79.43925233644859],[98.5981308411215,43.45794392523364],[91.47196261682244,35.202492211838006],[78.73831775700934,25.85669781931464],[64.95327102803739,20.87227414330218],[48.01401869158878,18.22429906542056],[34.345794392523366,18.06853582554517],[19.74299065420561,20.24922118380062],[1.1682242990654206,26.323987538940806]],""closed"":true,""labels"":[""Rib Tyre""],""original_width"":612,""original_height"":459}]",22.608,"[{""points"":[[0.46728971962616817,73.05295950155764],[28.154205607476634,69.78193146417445],[52.219626168224295,70.56074766355141],[66.7056074766355,72.11838006230529],[83.17757009345794,75.23364485981308],[99.41588785046729,79.43925233644859],[98.5981308411215,43.45794392523364],[91.47196261682244,35.202492211838006],[78.73831775700934,25.85669781931464],[64.95327102803739,20.87227414330218],[48.01401869158878,18.22429906542056],[34.345794392523366,18.06853582554517],[19.74299065420561,20.24922118380062],[1.1682242990654206,26.323987538940806]],""closed"":true,""original_width"":612,""original_height"":459}]","2026-07-01T07:03:22.295799Z"
1633,"1","2026-07-01T07:05:15.131765Z",1634,"/data/upload/8/44b3153a-1f08ae52-11d8-6ae8-af18-0242ac110004.jpg","[{""points"":[[0,74.76635514018692],[22.07943925233645,72.89719626168224],[47.429906542056074,73.98753894080997],[73.13084112149532,76.4797507788162],[99.06542056074767,81.30841121495327],[99.1822429906542,33.177570093457945],[87.5,25.54517133956386],[71.26168224299066,19.626168224299064],[52.570093457943926,17.445482866043612],[36.915887850467286,18.22429906542056],[22.19626168224299,20.87227414330218],[9.813084112149532,25.38940809968847],[0.35046728971962615,31.308411214953267]],""closed"":true,""labels"":[""Rib Tyre""],""original_width"":612,""original_height"":459}]",112.265,"[{""points"":[[0,74.76635514018692],[22.07943925233645,72.89719626168224],[47.429906542056074,73.98753894080997],[73.13084112149532,76.4797507788162],[99.06542056074767,81.30841121495327],[99.1822429906542,33.177570093457945],[87.5,25.54517133956386],[71.26168224299066,19.626168224299064],[52.570093457943926,17.445482866043612],[36.915887850467286,18.22429906542056],[22.19626168224299,20.87227414330218],[9.813084112149532,25.38940809968847],[0.35046728971962615,31.308411214953267]],""closed"":true,""original_width"":612,""original_height"":459}]","2026-07-01T07:05:15.131765Z"
1634,"1","2026-07-01T07:05:38.935258Z",1635,"/data/upload/8/7bd5c019-1f08b117-7922-6da8-a37b-0242ac110004.jpg","[{""points"":[[23.883696780893043,99.37694704049844],[22.84527518172378,76.4797507788162],[22.22222222222222,46.88473520249221],[19.52232606438214,20.5607476635514],[18.483904465212877,0.9345794392523363],[63.75908618899273,0.1557632398753894],[70.61266874350987,14.797507788161992],[76.01246105919003,32.398753894081],[77.67393561786086,52.336448598130836],[76.22014537902389,70.09345794392523],[72.48182762201453,85.66978193146417],[67.91277258566979,95.7943925233645],[63.55140186915887,99.53271028037383]],""closed"":true,""labels"":[""Rib Tyre""],""original_width"":612,""original_height"":816}]",23.254,"[{""points"":[[23.883696780893043,99.37694704049844],[22.84527518172378,76.4797507788162],[22.22222222222222,46.88473520249221],[19.52232606438214,20.5607476635514],[18.483904465212877,0.9345794392523363],[63.75908618899273,0.1557632398753894],[70.61266874350987,14.797507788161992],[76.01246105919003,32.398753894081],[77.67393561786086,52.336448598130836],[76.22014537902389,70.09345794392523],[72.48182762201453,85.66978193146417],[67.91277258566979,95.7943925233645],[63.55140186915887,99.53271028037383]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T07:05:38.935258Z"
1635,"1","2026-07-01T07:06:06.086794Z",1636,"/data/upload/8/0bbaf754-1f08c8ca-37ae-6046-b907-0242ac110004.jpg","[{""points"":[[99.27310488058151,99.53271028037383],[51.09034267912772,99.37694704049844],[29.283489096573206,80.21806853582555],[0.8307372793354102,56.38629283489096],[0.20768431983385255,2.0249221183800623],[9.138110072689512,0.1557632398753894],[20.768431983385256,0.9345794392523363],[33.229491173416406,5.29595015576324],[47.97507788161994,12.77258566978193],[61.6822429906542,21.49532710280374],[71.65109034267913,30.218068535825545],[89.92731048805815,46.573208722741434],[99.68847352024922,56.38629283489096]],""closed"":true,""labels"":[""Rib Tyre""],""original_width"":612,""original_height"":816}]",26.595,"[{""points"":[[99.27310488058151,99.53271028037383],[51.09034267912772,99.37694704049844],[29.283489096573206,80.21806853582555],[0.8307372793354102,56.38629283489096],[0.20768431983385255,2.0249221183800623],[9.138110072689512,0.1557632398753894],[20.768431983385256,0.9345794392523363],[33.229491173416406,5.29595015576324],[47.97507788161994,12.77258566978193],[61.6822429906542,21.49532710280374],[71.65109034267913,30.218068535825545],[89.92731048805815,46.573208722741434],[99.68847352024922,56.38629283489096]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T07:06:06.086794Z"
1636,"1","2026-07-01T07:06:25.196489Z",1637,"/data/upload/8/a940bfa2-1f08c981-4d61-66e2-a190-0242ac110004.jpg","[{""points"":[[25.752855659397717,99.68847352024922],[20.35306334371755,89.09657320872275],[16.1993769470405,69.31464174454828],[15.36863966770509,36.7601246105919],[17.445482866043612,11.993769470404985],[22.22222222222222,0],[99.89615784008308,0.3115264797507788],[99.89615784008308,99.68847352024922]],""closed"":true,""labels"":[""Rib Tyre""],""original_width"":612,""original_height"":816}]",18.537,"[{""points"":[[25.752855659397717,99.68847352024922],[20.35306334371755,89.09657320872275],[16.1993769470405,69.31464174454828],[15.36863966770509,36.7601246105919],[17.445482866043612,11.993769470404985],[22.22222222222222,0],[99.89615784008308,0.3115264797507788],[99.89615784008308,99.68847352024922]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T07:06:25.196489Z"
1653,"1","2026-07-01T08:02:38.399937Z",1638,"/data/upload/8/85e179b3-1f08d661-ec86-6f50-ae61-0242ac110004.jpg","[{""points"":[[20.1453790238837,99.37694704049844],[17.030114226375908,85.04672897196261],[14.74558670820353,62.149532710280376],[15.36863966770509,37.53894080996885],[20.768431983385256,11.682242990654206],[26.375908618899274,0.6230529595015576],[94.28868120456906,1.0903426791277258],[97.81931464174455,8.722741433021806],[99.89615784008308,98.90965732087228]],""closed"":true,""labels"":[""Rib Tyre""],""original_width"":612,""original_height"":816}]",46.579,"[{""points"":[[20.1453790238837,99.37694704049844],[17.030114226375908,85.04672897196261],[14.74558670820353,62.149532710280376],[15.36863966770509,37.53894080996885],[20.768431983385256,11.682242990654206],[26.375908618899274,0.6230529595015576],[94.28868120456906,1.0903426791277258],[97.81931464174455,8.722741433021806],[99.89615784008308,98.90965732087228]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T08:02:38.399937Z"
1638,"1","2026-07-01T07:06:57.129414Z",1639,"/data/upload/8/f3e0e996-1f08ed94-8719-627c-9b2a-0242ac110004.jpg","[{""points"":[[84.52751817237798,98.5981308411215],[99.48078920041536,25.70093457943925],[99.27310488058151,0],[19.730010384215994,0.3115264797507788],[12.2533748701973,16.1993769470405],[6.645898234683282,37.07165109034268],[1.8691588785046727,58.09968847352025],[2.907580477673936,76.32398753894081],[4.7767393561786085,88.3177570093458],[8.515057113187954,99.53271028037383]],""closed"":true,""labels"":[""Rib Tyre""],""original_width"":612,""original_height"":816}]",22.961,"[{""points"":[[84.52751817237798,98.5981308411215],[99.48078920041536,25.70093457943925],[99.27310488058151,0],[19.730010384215994,0.3115264797507788],[12.2533748701973,16.1993769470405],[6.645898234683282,37.07165109034268],[1.8691588785046727,58.09968847352025],[2.907580477673936,76.32398753894081],[4.7767393561786085,88.3177570093458],[8.515057113187954,99.53271028037383]],""closed"":true,""original_width"":612,""original_height"":816}]","2026-07-01T07:06:57.129414Z"
